CASEID,PARTID,VARIATIONID,TIME,POSX,POSY,POSZ,POSPHI,POSTHETA,POSPSI,VX,VY,VZ,AX,AY,AZ,MUE,REC
1,1,0,2.919,-33.6543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.92,-33.6376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.921,-33.6209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.922,-33.6043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.923,-33.5876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.924,-33.5709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.925,-33.5543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.926,-33.5376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.927,-33.5209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.928,-33.5043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.929,-33.4876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.93,-33.4709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.931,-33.4543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.932,-33.4376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.933,-33.4209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.934,-33.4043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.935,-33.3876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.936,-33.3709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.937,-33.3543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.938,-33.3376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.939,-33.3209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.94,-33.3043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.941,-33.2876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.942,-33.2709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.943,-33.2543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.944,-33.2376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.945,-33.2209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.946,-33.2043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.947,-33.1876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.948,-33.1709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.949,-33.1543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.95,-33.1376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.951,-33.1209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.952,-33.1043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.953,-33.0876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.954,-33.0709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.955,-33.0543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.956,-33.0376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.957,-33.0209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.958,-33.0043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.959,-32.9876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.96,-32.9709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.961,-32.9543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.962,-32.9376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.963,-32.9209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.964,-32.9043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.965,-32.8876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.966,-32.8709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.967,-32.8543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.968,-32.8376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.969,-32.8209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.97,-32.8043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.971,-32.7876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.972,-32.7709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.973,-32.7543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.974,-32.7376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.975,-32.7209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.976,-32.7043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.977,-32.6876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.978,-32.6709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.979,-32.6543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.98,-32.6376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.981,-32.6209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.982,-32.6043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.983,-32.5876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.984,-32.5709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.985,-32.5543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.986,-32.5376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.987,-32.5209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.988,-32.5043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.989,-32.4876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.99,-32.4709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.991,-32.4543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.992,-32.4376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.993,-32.4209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.994,-32.4043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.995,-32.3876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.996,-32.3709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.997,-32.3543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.998,-32.3376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,2.999,-32.3209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3,-32.3043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.001,-32.2876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.002,-32.2709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.003,-32.2543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.004,-32.2376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.005,-32.2209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.006,-32.2043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.007,-32.1876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.008,-32.1709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.009,-32.1543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.01,-32.1376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.011,-32.1209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.012,-32.1043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.013,-32.0876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.014,-32.0709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.015,-32.0543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.016,-32.0376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.017,-32.0209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.018,-32.0043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.019,-31.9876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.02,-31.9709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.021,-31.9543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.022,-31.9376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.023,-31.9209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.024,-31.9043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.025,-31.8876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.026,-31.8709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.027,-31.8543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.028,-31.8376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.029,-31.8209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.03,-31.8043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.031,-31.7876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.032,-31.7709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.033,-31.7543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.034,-31.7376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.035,-31.7209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.036,-31.7043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.037,-31.6876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.038,-31.6709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.039,-31.6543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.04,-31.6376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.041,-31.6209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.042,-31.6043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.043,-31.5876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.044,-31.5709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.045,-31.5543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.046,-31.5376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.047,-31.5209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.048,-31.5043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.049,-31.4876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.05,-31.4709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.051,-31.4543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.052,-31.4376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.053,-31.4209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.054,-31.4043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.055,-31.3876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.056,-31.3709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.057,-31.3543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.058,-31.3376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.059,-31.3209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.06,-31.3043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.061,-31.2876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.062,-31.2709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.063,-31.2543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.064,-31.2376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.065,-31.2209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.066,-31.2043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.067,-31.1876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.068,-31.1709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.069,-31.1543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.07,-31.1376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.071,-31.1209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.072,-31.1043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.073,-31.0876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.074,-31.0709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.075,-31.0543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.076,-31.0376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.077,-31.0209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.078,-31.0043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.079,-30.9876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.08,-30.9709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.081,-30.9543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.082,-30.9376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.083,-30.9209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.084,-30.9043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.085,-30.8876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.086,-30.8709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.087,-30.8543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.088,-30.8376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.089,-30.8209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.09,-30.8043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.091,-30.7876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.092,-30.7709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.093,-30.7543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.094,-30.7376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.095,-30.7209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.096,-30.7043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.097,-30.6876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.098,-30.6709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.099,-30.6543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.1,-30.6376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.101,-30.6209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.102,-30.6043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.103,-30.5876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.104,-30.5709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.105,-30.5543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.106,-30.5376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.107,-30.5209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.108,-30.5043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.109,-30.4876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.11,-30.4709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.111,-30.4543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.112,-30.4376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.113,-30.4209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.114,-30.4043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.115,-30.3876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.116,-30.3709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.117,-30.3543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.118,-30.3376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.119,-30.3209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.12,-30.3043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.121,-30.2876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.122,-30.2709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.123,-30.2543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.124,-30.2376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.125,-30.2209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.126,-30.2043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.127,-30.1876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.128,-30.1709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.129,-30.1543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.13,-30.1376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.131,-30.1209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.132,-30.1043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.133,-30.0876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.134,-30.0709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.135,-30.0543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.136,-30.0376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.137,-30.0209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.138,-30.0043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.139,-29.9876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.14,-29.9709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.141,-29.9543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.142,-29.9376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.143,-29.9209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.144,-29.9043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.145,-29.8876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.146,-29.8709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.147,-29.8543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.148,-29.8376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.149,-29.8209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.15,-29.8043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.151,-29.7876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.152,-29.7709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.153,-29.7543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.154,-29.7376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.155,-29.7209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.156,-29.7043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.157,-29.6876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.158,-29.6709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.159,-29.6543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.16,-29.6376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.161,-29.6209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.162,-29.6043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.163,-29.5876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.164,-29.5709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.165,-29.5543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.166,-29.5376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.167,-29.5209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.168,-29.5043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.169,-29.4876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.17,-29.4709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.171,-29.4543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.172,-29.4376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.173,-29.4209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.174,-29.4043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.175,-29.3876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.176,-29.3709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.177,-29.3543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.178,-29.3376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.179,-29.3209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.18,-29.3043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.181,-29.2876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.182,-29.2709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.183,-29.2543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.184,-29.2376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.185,-29.2209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.186,-29.2043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.187,-29.1876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.188,-29.1709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.189,-29.1543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.19,-29.1376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.191,-29.1209,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.192,-29.1043,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.193,-29.0876,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.194,-29.0709,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.195,-29.0543,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
1,1,0,3.196,-29.0376,0,0.714,0,0,0,16.66666667,0,0,0,0,0,0.92,1
